,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
458,2023-03-03,693.61,695.34,688.06,695.24,660.0,812287,812287,1.63,0.235,693.0625,"March 03, 23",0.00235
459,2023-03-02,673.0,687.4,672.76,685.91,651.14,490200,490200,12.91,1.92,679.7675,"March 02, 23",0.0192
460,2023-03-01,683.15,688.26,675.33,680.56,646.06,635035,635035,-2.59,-0.37913,681.825,"March 01, 23",-0.0037913
461,2023-02-28,685.5,694.38,683.13,689.43,654.48,859144,859144,3.93,0.5733,688.11,"February 28, 23",0.005733
462,2023-02-27,694.88,696.5,681.7,683.06,648.43,560032,560032,-11.82,-1.7,689.035,"February 27, 23",-0.017
463,2023-02-24,682.57,691.28,678.58,683.43,648.78,553570,553570,0.86,0.12599,683.965,"February 24, 23",0.0012599
464,2023-02-23,697.27,702.14,686.47,691.84,656.77,614800,614800,-5.43,-0.77875,694.43,"February 23, 23",-0.0077875
465,2023-02-22,695.75,699.05,682.08,687.41,652.56,937900,937900,-8.34,-1.2,691.0725,"February 22, 23",-0.012
466,2023-02-21,706.13,708.58,692.22,695.75,660.48,646517,646517,-10.38,-1.47,700.67,"February 21, 23",-0.0147
467,2023-02-17,708.46,716.73,706.38,716.16,679.86,519244,519244,7.7,1.09,711.9325,"February 17, 23",0.0109
468,2023-02-16,710.81,722.56,709.47,713.0,676.86,492650,492650,2.19,0.3081,713.96,"February 16, 23",0.003081
469,2023-02-15,719.15,727.83,718.37,724.19,687.48,479342,479342,5.04,0.70083,722.385,"February 15, 23",0.0070083
470,2023-02-14,733.76,742.9,727.0,729.15,692.19,466741,466741,-4.61,-0.62827,733.2025,"February 14, 23",-0.0062827
471,2023-02-13,722.86,737.69,721.01,736.91,699.55,583100,583100,14.05,1.94,729.6175,"February 13, 23",0.0194
472,2023-02-10,712.23,726.39,711.01,723.51,686.83,626009,626009,11.28,1.58,718.285,"February 10, 23",0.0158
473,2023-02-09,739.12,739.42,714.45,715.97,679.68,723774,723774,-23.15,-3.13,727.24,"February 09, 23",-0.0313
474,2023-02-08,735.37,741.77,729.86,729.86,692.86,517689,517689,-5.51,-0.74928,734.215,"February 08, 23",-0.0074928
475,2023-02-07,735.3,743.61,728.41,740.82,703.27,730303,730303,5.52,0.75071,737.035,"February 07, 23",0.0075071
476,2023-02-06,746.98,750.12,738.8,742.38,704.75,691511,691511,-4.6,-0.61581,744.57,"February 06, 23",-0.0061581
477,2023-02-03,750.0,769.81,747.99,757.16,718.78,1201841,1201841,7.16,0.95467,756.24,"February 03, 23",0.0095467
478,2023-02-02,763.9,781.77,763.14,770.73,731.66,1101814,1101814,6.83,0.8941,769.885,"February 02, 23",0.008941
479,2023-02-01,753.72,768.3,744.39,762.63,723.97,702235,702235,8.91,1.18,757.26,"February 01, 23",0.0118
480,2023-01-31,750.0,759.71,746.09,759.21,720.72,572076,572076,9.21,1.23,753.7525,"January 31, 23",0.0123
481,2023-01-30,750.41,758.26,746.54,747.86,709.95,458340,458340,-2.55,-0.33981,750.7675,"January 30, 23",-0.0033981
482,2023-01-27,751.74,764.1,751.74,759.18,720.69,489454,489454,7.44,0.9897,756.69,"January 27, 23",0.009897
483,2023-01-26,750.0,759.38,746.2,758.9,720.43,488829,488829,8.9,1.19,753.62,"January 26, 23",0.0119
484,2023-01-25,743.1,751.78,732.5,751.25,713.17,1070389,1070389,8.15,1.1,744.6575,"January 25, 23",0.011
485,2023-01-24,740.73,757.08,725.58,751.76,713.65,558245,558245,11.03,1.49,743.7875,"January 24, 23",0.0149
486,2023-01-23,741.87,750.02,735.4,748.02,710.1,730237,730237,6.15,0.82899,743.8275,"January 23, 23",0.0082899
487,2023-01-20,734.77,742.68,731.04,741.71,704.11,724332,724332,6.94,0.94451,737.55,"January 20, 23",0.0094451
488,2023-01-19,737.81,741.56,729.62,729.87,692.87,650756,650756,-7.94,-1.08,734.715,"January 19, 23",-0.0108
489,2023-01-18,750.99,763.06,746.38,747.36,709.47,728805,728805,-3.63,-0.48336,751.9475,"January 18, 23",-0.0048336
490,2023-01-17,750.18,752.11,735.1,749.73,711.72,823832,823832,-0.45,-0.0599856,746.78,"January 17, 23",-0.000599856
491,2023-01-13,746.63,758.49,735.08,753.99,715.77,984180,984180,7.36,0.98576,748.5475,"January 13, 23",0.0098576
492,2023-01-12,763.16,763.16,741.15,753.96,715.74,938767,938767,-9.2,-1.21,755.3575,"January 12, 23",-0.0121
493,2023-01-11,758.0,763.75,748.16,755.92,717.6,788213,788213,-2.08,-0.27441,756.4575,"January 11, 23",-0.0027441
494,2023-01-10,749.63,757.74,744.38,757.28,718.89,758966,758966,7.65,1.02,752.2575,"January 10, 23",0.0102
495,2023-01-09,742.21,762.81,741.75,752.99,714.82,1102835,1102835,10.78,1.45,749.94,"January 09, 23",0.0145
496,2023-01-06,713.42,738.56,710.47,738.0,700.59,1215700,1215700,24.58,3.45,725.1125,"January 06, 23",0.0345
497,2023-01-05,713.03,717.17,701.21,701.24,665.69,686700,686700,-11.79,-1.65,708.1625,"January 05, 23",-0.0165
498,2023-01-04,719.65,727.48,713.4,721.9,685.3,710200,710200,2.25,0.31265,720.6075,"January 04, 23",0.0031265
499,2023-01-03,720.0,723.54,703.77,712.04,675.94,540821,540821,-7.96,-1.11,714.8375,"January 03, 23",-0.0111
500,2022-12-30,708.29,712.91,698.36,708.63,672.71,413042,413042,0.34,0.04800294,707.0475,"December 30, 22",0.0004800294
501,2022-12-29,706.64,720.94,704.51,716.15,679.85,395312,395312,9.51,1.35,712.06,"December 29, 22",0.0135
502,2022-12-28,704.0,711.81,700.29,700.33,664.83,457737,457737,-3.67,-0.52131,704.1075,"December 28, 22",-0.0052131
503,2022-12-27,704.57,707.6,700.5,703.26,667.61,325234,325234,-1.31,-0.18593,703.9825,"December 27, 22",-0.0018593
504,2022-12-23,708.77,710.1,700.2,703.94,668.26,363200,363200,-4.83,-0.68146,705.7525,"December 23, 22",-0.0068146
505,2022-12-22,702.64,707.37,688.22,703.33,667.68,623206,623206,0.69,0.09820107,700.39,"December 22, 22",0.0009820107
506,2022-12-21,702.46,716.12,699.4,712.94,676.8,652200,652200,10.48,1.49,707.73,"December 21, 22",0.0149
507,2022-12-20,691.0,695.39,687.58,691.56,656.5,590101,590101,0.56,0.08104197,691.3825,"December 20, 22",0.0008104197
508,2022-12-19,699.44,701.0,687.12,692.47,657.37,606874,606874,-6.97,-0.99651,695.0075,"December 19, 22",-0.0099651
509,2022-12-16,690.02,703.64,683.92,700.22,664.72,1697100,1697100,10.2,1.48,694.45,"December 16, 22",0.0148
510,2022-12-15,699.59,702.95,692.83,698.18,662.79,566530,566530,-1.41,-0.20155,698.3875,"December 15, 22",-0.0020155
511,2022-12-14,718.95,725.61,704.38,711.52,675.45,549200,549200,-7.43,-1.03,715.115,"December 14, 22",-0.0103
512,2022-12-13,738.66,743.17,716.64,724.15,687.44,949920,949920,-14.51,-1.96,730.655,"December 13, 22",-0.0196
513,2022-12-12,705.67,711.15,702.03,709.23,673.28,701326,701326,3.56,0.50449,707.02,"December 12, 22",0.0050449
514,2022-12-09,700.42,714.04,700.0,706.95,671.11,549214,549214,6.53,0.9323,705.3525,"December 09, 22",0.009323
515,2022-12-08,710.0,714.98,701.16,703.44,667.78,625898,625898,-6.56,-0.92394,707.395,"December 08, 22",-0.0092394
516,2022-12-07,707.24,721.66,704.7,709.16,673.21,877800,877800,1.92,0.27148,710.69,"December 07, 22",0.0027148
517,2022-12-06,707.19,712.33,700.05,710.29,674.28,841000,841000,3.1,0.43835,707.465,"December 06, 22",0.0043835
518,2022-12-05,709.0,714.17,698.75,712.76,672.0,1100527,1100527,3.76,0.53032,708.67,"December 05, 22",0.0053032
519,2022-12-02,706.27,713.44,699.7,712.98,672.2,1142864,1142864,6.71,0.95006,708.0975,"December 02, 22",0.0095006
520,2022-12-01,718.85,725.0,711.2,722.18,680.88,1104068,1104068,3.33,0.46324,719.3075,"December 01, 22",0.0046324
521,2022-11-30,714.0,717.79,693.29,716.0,675.05,2757000,2757000,2.0,0.28011,710.27,"November 30, 22",0.0028011
522,2022-11-29,722.46,724.77,711.55,714.0,673.16,698423,698423,-8.46,-1.17,718.195,"November 29, 22",-0.0117
523,2022-11-28,728.0,736.3,719.44,721.17,679.92,480134,480134,-6.83,-0.93819,726.2275,"November 28, 22",-0.0093819
524,2022-11-25,734.46,739.85,727.65,737.78,695.58,301600,301600,3.32,0.45203,734.935,"November 25, 22",0.0045203
525,2022-11-23,731.48,741.0,729.26,736.32,694.21,489127,489127,4.84,0.66167,734.515,"November 23, 22",0.0066167
526,2022-11-22,727.19,737.03,726.1,733.45,691.5,605717,605717,6.26,0.86085,730.9425,"November 22, 22",0.0086085
527,2022-11-21,716.58,728.5,715.48,723.7,682.31,656894,656894,7.12,0.99361,721.065,"November 21, 22",0.0099361
528,2022-11-18,730.23,730.65,718.99,720.61,679.4,626804,626804,-9.62,-1.32,725.12,"November 18, 22",-0.0132
529,2022-11-17,715.31,721.5,710.19,721.31,680.06,781560,781560,6.0,0.8388,717.0775,"November 17, 22",0.008388
530,2022-11-16,733.0,733.0,720.13,727.03,685.45,806467,806467,-5.97,-0.81446,728.29,"November 16, 22",-0.0081446
531,2022-11-15,757.06,759.95,732.3,740.31,697.97,851386,851386,-16.75,-2.21,747.405,"November 15, 22",-0.0221
532,2022-11-14,760.0,762.92,722.81,741.15,698.76,1183024,1183024,-18.85,-2.48,746.72,"November 14, 22",-0.0248
533,2022-11-11,748.0,785.65,748.0,774.75,730.44,1278600,1278600,26.75,3.58,764.1,"November 11, 22",0.0358
534,2022-11-10,700.72,762.22,700.14,759.81,716.35,1795723,1795723,59.09,8.43,730.7225,"November 10, 22",0.0843
535,2022-11-09,677.37,682.83,667.06,669.62,631.32,539315,539315,-7.75,-1.14,674.22,"November 09, 22",-0.0114
536,2022-11-08,678.01,691.4,674.81,686.33,647.08,1084335,1084335,8.32,1.23,682.6375,"November 08, 22",0.0123
537,2022-11-07,660.25,678.57,655.55,676.3,637.62,798649,798649,16.05,2.43,667.6675,"November 07, 22",0.0243
538,2022-11-04,646.07,660.39,642.68,656.15,618.62,707419,707419,10.08,1.56,651.3225,"November 04, 22",0.0156
539,2022-11-03,626.44,638.62,622.98,633.81,597.56,717200,717200,7.37,1.18,630.4625,"November 03, 22",0.0118
540,2022-11-02,650.49,663.22,637.9,638.81,602.27,1061568,1061568,-11.68,-1.8,647.605,"November 02, 22",-0.018
541,2022-11-01,656.74,658.14,648.51,652.0,614.71,771100,771100,-4.74,-0.72175,653.8475,"November 01, 22",-0.0072175
542,2022-10-31,658.01,662.64,645.22,645.91,608.97,1037448,1037448,-12.1,-1.84,652.945,"October 31, 22",-0.0184
543,2022-10-28,648.8,664.99,645.54,663.75,625.79,862706,862706,14.95,2.3,655.77,"October 28, 22",0.023
544,2022-10-27,643.63,657.23,641.87,648.98,611.86,943694,943694,5.35,0.83122,647.9275,"October 27, 22",0.0083122
545,2022-10-26,635.0,641.65,634.03,637.8,601.32,1069400,1069400,2.8,0.44094,637.12,"October 26, 22",0.0044094
546,2022-10-25,610.0,636.35,610.0,635.94,599.57,956005,956005,25.94,4.25,623.0725,"October 25, 22",0.0425
547,2022-10-24,605.81,615.0,602.75,611.44,576.47,948900,948900,5.63,0.92933,608.75,"October 24, 22",0.0092933
548,2022-10-21,573.77,598.44,570.94,597.26,563.1,830871,830871,23.49,4.09,585.1025,"October 21, 22",0.0409
549,2022-10-20,580.37,590.74,569.28,572.36,539.63,820911,820911,-8.01,-1.38,578.1875,"October 20, 22",-0.0138
550,2022-10-19,581.73,588.09,573.47,577.9,544.85,815400,815400,-3.83,-0.65838,580.2975,"October 19, 22",-0.0065838
551,2022-10-18,590.0,590.25,573.17,581.06,547.83,800695,800695,-8.94,-1.52,583.62,"October 18, 22",-0.0152
552,2022-10-17,566.0,574.73,566.0,569.25,536.69,890900,890900,3.25,0.5742,568.995,"October 17, 22",0.005742
553,2022-10-14,567.25,582.68,547.59,550.95,519.44,1276493,1276493,-16.3,-2.87,562.1175,"October 14, 22",-0.0287
554,2022-10-13,505.06,566.9,503.12,566.03,533.66,2345300,2345300,60.97,12.07,535.2775,"October 13, 22",0.1207
555,2022-10-12,531.15,538.43,527.0,531.1,500.73,797100,797100,-0.05,-0.00941354,531.92,"October 12, 22",-9.41354e-05
556,2022-10-11,535.18,542.95,526.94,531.14,500.76,932742,932742,-4.04,-0.75489,534.0525,"October 11, 22",-0.0075489
557,2022-10-10,557.55,558.14,541.33,545.54,514.34,512419,512419,-12.01,-2.15,550.64,"October 10, 22",-0.0215
558,2022-10-07,564.83,564.83,546.99,550.4,518.92,626074,626074,-14.43,-2.55,556.7625,"October 07, 22",-0.0255
559,2022-10-06,580.2,585.0,570.76,571.61,538.92,566776,566776,-8.59,-1.48,576.8925,"October 06, 22",-0.0148
560,2022-10-05,581.09,588.24,573.94,583.15,549.8,556626,556626,2.06,0.35451,581.605,"October 05, 22",0.0035451
561,2022-10-04,583.56,591.34,582.29,591.3,557.48,778800,778800,7.74,1.33,587.1225,"October 04, 22",0.0133
562,2022-10-03,555.0,578.43,543.23,572.72,539.96,948914,948914,17.72,3.19,562.345,"October 03, 22",0.0319
563,2022-09-30,561.61,567.56,549.56,550.28,518.81,851418,851418,-11.33,-2.02,557.2525,"September 30, 22",-0.0202
564,2022-09-29,577.47,579.93,559.7,563.92,531.67,877430,877430,-13.55,-2.35,570.255,"September 29, 22",-0.0235
565,2022-09-28,582.17,588.83,576.15,585.43,551.95,885400,885400,3.26,0.55997,583.145,"September 28, 22",0.0055997
566,2022-09-27,593.32,595.86,573.96,578.6,545.51,769400,769400,-14.72,-2.48,585.435,"September 27, 22",-0.0248
567,2022-09-26,590.0,593.79,582.92,584.65,551.21,692625,692625,-5.35,-0.90678,587.84,"September 26, 22",-0.0090678
568,2022-09-23,593.23,599.24,583.1,591.39,557.57,979100,979100,-1.84,-0.31017,591.74,"September 23, 22",-0.0031017
569,2022-09-22,605.2,607.99,592.57,600.5,566.16,854788,854788,-4.7,-0.7766,601.565,"September 22, 22",-0.007766
570,2022-09-21,629.34,632.16,607.62,608.09,573.31,816615,816615,-21.25,-3.38,619.3025,"September 21, 22",-0.0338
571,2022-09-20,626.67,629.69,619.37,622.31,586.72,561600,561600,-4.36,-0.69574,624.51,"September 20, 22",-0.0069574
572,2022-09-19,620.82,636.42,620.82,634.73,598.43,566400,566400,13.91,2.24,628.1975,"September 19, 22",0.0224
573,2022-09-16,623.83,628.47,615.85,626.74,590.9,2693900,2693900,2.91,0.46647,623.7225,"September 16, 22",0.0046647
574,2022-09-15,641.52,648.97,630.13,632.34,596.17,778000,778000,-9.18,-1.43,638.24,"September 15, 22",-0.0143
575,2022-09-14,650.6,655.84,636.76,643.58,606.77,831822,831822,-7.02,-1.08,646.695,"September 14, 22",-0.0108
576,2022-09-13,674.06,674.37,643.31,644.91,608.03,1240133,1240133,-29.15,-4.32,659.1625,"September 13, 22",-0.0432
577,2022-09-12,697.21,701.8,690.24,696.81,656.96,756443,756443,-0.4,-0.05737152,696.515,"September 12, 22",-0.0005737152
578,2022-09-09,695.0,701.24,692.88,695.46,655.68,536657,536657,0.46,0.06618705,696.145,"September 09, 22",0.0006618705
579,2022-09-08,668.25,692.43,660.36,691.92,652.35,860106,860106,23.67,3.54,678.24,"September 08, 22",0.0354
580,2022-09-07,664.02,677.15,659.82,674.22,635.66,482700,482700,10.2,1.54,668.8025,"September 07, 22",0.0154
581,2022-09-06,658.99,667.23,647.91,661.63,623.79,656300,656300,2.64,0.40061,658.94,"September 06, 22",0.0040061
582,2022-09-02,677.06,679.53,654.05,658.06,615.82,502000,502000,-19.0,-2.81,667.175,"September 02, 22",-0.0281
583,2022-09-01,661.21,665.46,650.79,664.85,622.18,485400,485400,3.64,0.55051,660.5775,"September 01, 22",0.0055051
584,2022-08-31,678.65,682.09,665.04,666.39,623.62,651400,651400,-12.26,-1.81,673.0425,"August 31, 22",-0.0181
585,2022-08-30,681.05,681.66,668.41,672.72,629.54,486413,486413,-8.33,-1.22,675.96,"August 30, 22",-0.0122
586,2022-08-29,671.95,679.62,670.15,675.89,632.51,379500,379500,3.94,0.58635,674.4025,"August 29, 22",0.0058635
587,2022-08-26,713.35,714.27,675.77,676.44,633.02,633221,633221,-36.91,-5.17,694.9575,"August 26, 22",-0.0517
588,2022-08-25,703.69,711.89,700.31,710.6,664.99,363700,363700,6.91,0.98197,706.6225,"August 25, 22",0.0098197
589,2022-08-24,694.89,704.32,694.01,700.42,655.46,386000,386000,5.53,0.79581,698.41,"August 24, 22",0.0079581
590,2022-08-23,692.58,704.05,692.0,696.97,652.24,403519,403519,4.39,0.63386,696.4,"August 23, 22",0.0063386
591,2022-08-22,699.09,702.18,692.22,695.05,650.44,675636,675636,-4.04,-0.57789,697.135,"August 22, 22",-0.0057789
592,2022-08-19,736.04,737.25,712.31,713.85,668.03,774976,774976,-22.19,-3.01,724.8625,"August 19, 22",-0.0301
593,2022-08-18,739.88,747.96,734.18,745.22,697.39,785600,785600,5.34,0.72174,741.81,"August 18, 22",0.0072174
594,2022-08-17,744.47,746.79,734.54,743.22,695.52,594206,594206,-1.25,-0.1679,742.255,"August 17, 22",-0.001679
595,2022-08-16,749.05,763.67,748.17,757.07,708.48,664300,664300,8.02,1.07,754.49,"August 16, 22",0.0107
596,2022-08-15,745.21,759.11,743.55,755.82,707.31,720501,720501,10.61,1.42,750.9225,"August 15, 22",0.0142
597,2022-08-12,732.5,752.44,728.03,751.83,703.57,766238,766238,19.33,2.64,741.2,"August 12, 22",0.0264
598,2022-08-11,732.11,736.88,727.45,728.65,681.88,692405,692405,-3.46,-0.47261,731.2725,"August 11, 22",-0.0047261
599,2022-08-10,711.11,725.27,710.05,725.21,678.66,822279,822279,14.1,1.98,717.91,"August 10, 22",0.0198
600,2022-08-09,695.25,698.57,688.99,696.51,651.81,486200,486200,1.26,0.18123,694.83,"August 09, 22",0.0018123
601,2022-08-08,700.0,705.31,694.24,696.27,651.58,490636,490636,-3.73,-0.53286,698.955,"August 08, 22",-0.0053286
602,2022-08-05,687.25,700.0,686.29,695.93,651.26,549028,549028,8.68,1.26,692.3675,"August 05, 22",0.0126
603,2022-08-04,692.49,699.38,691.07,696.01,651.34,746322,746322,3.52,0.50831,694.7375,"August 04, 22",0.0050831
604,2022-08-03,673.07,691.44,668.93,690.54,646.22,901811,901811,17.47,2.6,680.995,"August 03, 22",0.026
605,2022-08-02,663.78,677.89,662.99,666.16,623.4,711614,711614,2.38,0.35855,667.705,"August 02, 22",0.0035855
606,2022-08-01,661.3,674.8,655.48,671.39,628.3,569914,569914,10.09,1.53,665.7425,"August 01, 22",0.0153
607,2022-07-29,660.91,674.84,660.2,669.18,626.23,894331,894331,8.27,1.25,666.2825,"July 29, 22",0.0125
608,2022-07-28,647.63,663.94,638.81,659.98,617.62,550900,550900,12.35,1.91,652.59,"July 28, 22",0.0191
609,2022-07-27,628.81,646.42,625.44,643.32,602.03,468646,468646,14.51,2.31,635.9975,"July 27, 22",0.0231
610,2022-07-26,634.13,634.13,620.28,622.94,582.96,498510,498510,-11.19,-1.76,627.87,"July 26, 22",-0.0176
611,2022-07-25,636.72,639.28,629.21,636.15,595.32,472100,472100,-0.57,-0.0895213,635.34,"July 25, 22",-0.000895213
612,2022-07-22,641.44,645.13,627.48,633.64,592.97,512600,512600,-7.8,-1.22,636.9225,"July 22, 22",-0.0122
613,2022-07-21,634.24,642.47,630.77,639.31,598.28,722029,722029,5.07,0.79938,636.6975,"July 21, 22",0.0079938
614,2022-07-20,628.97,639.3,626.49,634.73,593.99,671517,671517,5.76,0.91578,632.3725,"July 20, 22",0.0091578
615,2022-07-19,608.32,629.65,606.45,628.34,588.01,922728,922728,20.02,3.29,618.19,"July 19, 22",0.0329
616,2022-07-18,605.46,613.37,594.55,597.53,559.18,830977,830977,-7.93,-1.31,602.7275,"July 18, 22",-0.0131
617,2022-07-15,594.99,603.8,585.51,600.37,561.84,1053000,1053000,5.38,0.90422,596.1675,"July 15, 22",0.0090422
618,2022-07-14,584.88,591.22,580.23,588.63,550.85,1136578,1136578,3.75,0.64116,586.24,"July 14, 22",0.0064116
619,2022-07-13,595.0,600.05,583.25,596.38,558.1,601624,601624,1.38,0.23193,593.67,"July 13, 22",0.0023193
620,2022-07-12,602.0,616.43,600.75,603.29,564.57,499700,499700,1.29,0.21429,605.6175,"July 12, 22",0.0021429
621,2022-07-11,612.04,613.89,603.73,605.0,566.17,460261,460261,-7.04,-1.15,608.665,"July 11, 22",-0.0115
622,2022-07-08,618.83,623.45,612.87,619.56,579.79,347056,347056,0.73,0.11796,618.6775,"July 08, 22",0.0011796
623,2022-07-07,619.21,626.85,618.13,623.7,583.67,507942,507942,4.49,0.72512,621.9725,"July 07, 22",0.0072512
624,2022-07-06,622.55,624.34,609.94,614.74,575.28,512800,512800,-7.81,-1.25,617.8925,"July 06, 22",-0.0125
625,2022-07-05,604.97,621.18,597.5,620.72,580.88,572841,572841,15.75,2.6,611.0925,"July 05, 22",0.026
626,2022-07-01,607.25,619.27,605.98,616.7,577.12,502755,502755,9.45,1.56,612.3,"July 01, 22",0.0156
627,2022-06-30,606.86,615.84,596.32,609.04,569.95,721811,721811,2.18,0.35923,607.015,"June 30, 22",0.0035923
628,2022-06-29,627.61,629.71,613.79,617.96,578.3,535245,535245,-9.65,-1.54,622.2675,"June 29, 22",-0.0154
629,2022-06-28,642.4,648.0,626.5,629.12,588.74,518444,518444,-13.28,-2.07,636.505,"June 28, 22",-0.0207
630,2022-06-27,650.0,652.75,633.86,636.92,596.04,637294,637294,-13.08,-2.01,643.3825,"June 27, 22",-0.0201
631,2022-06-24,632.44,648.34,632.17,647.78,606.2,1013800,1013800,15.34,2.43,640.1825,"June 24, 22",0.0243
632,2022-06-23,613.41,628.69,609.33,624.71,584.61,849903,849903,11.3,1.84,619.035,"June 23, 22",0.0184
633,2022-06-22,605.29,621.92,603.12,609.28,570.17,942982,942982,3.99,0.65919,609.9025,"June 22, 22",0.0065919
634,2022-06-21,596.75,616.86,595.75,614.54,575.1,1130244,1130244,17.79,2.98,605.975,"June 21, 22",0.0298
635,2022-06-17,587.43,594.85,579.1,582.26,544.89,1436752,1436752,-5.17,-0.8801,585.91,"June 17, 22",-0.008801
636,2022-06-16,581.31,586.82,575.6,585.77,548.17,1005924,1005924,4.46,0.76723,582.375,"June 16, 22",0.0076723
637,2022-06-15,598.42,610.71,589.78,599.9,561.4,922800,922800,1.48,0.24732,599.7025,"June 15, 22",0.0024732
638,2022-06-14,596.71,604.51,587.26,591.23,553.28,750449,750449,-5.48,-0.91837,594.9275,"June 14, 22",-0.0091837
639,2022-06-13,600.1,606.61,587.88,598.72,560.29,1226228,1226228,-1.38,-0.22996,598.3275,"June 13, 22",-0.0022996
640,2022-06-10,642.68,648.6,617.67,617.67,578.03,1149849,1149849,-25.01,-3.89,631.655,"June 10, 22",-0.0389
641,2022-06-09,660.77,670.27,659.46,659.85,617.5,969181,969181,-0.92,-0.13923,662.5875,"June 09, 22",-0.0013923
642,2022-06-08,674.14,677.42,662.28,662.41,619.89,481900,481900,-11.73,-1.74,669.0625,"June 08, 22",-0.0174
643,2022-06-07,667.07,680.07,666.85,679.61,635.99,545102,545102,12.54,1.88,673.4,"June 07, 22",0.0188
644,2022-06-06,680.59,687.95,674.11,675.34,631.99,605300,605300,-5.25,-0.77139,679.4975,"June 06, 22",-0.0077139
645,2022-06-03,673.54,677.42,667.88,671.74,628.62,788588,788588,-1.8,-0.26724,672.645,"June 03, 22",-0.0026724
646,2022-06-02,662.41,689.2,661.51,686.49,637.86,955500,955500,24.08,3.64,674.9025,"June 02, 22",0.0364
647,2022-06-01,672.68,676.5,658.84,660.51,613.72,919995,919995,-12.17,-1.81,667.1325,"June 01, 22",-0.0181
648,2022-05-31,659.67,672.19,654.39,669.08,621.68,2519011,2519011,9.41,1.43,663.8325,"May 31, 22",0.0143
649,2022-05-27,656.85,672.72,656.14,666.53,619.32,980935,980935,9.68,1.47,663.06,"May 27, 22",0.0147
650,2022-05-26,631.32,652.94,631.21,652.44,606.22,1651210,1651210,21.12,3.35,641.9775,"May 26, 22",0.0335
651,2022-05-25,615.0,633.56,615.0,626.6,582.21,959300,959300,11.6,1.89,622.54,"May 25, 22",0.0189
652,2022-05-24,608.24,622.22,594.53,618.35,574.55,1133681,1133681,10.11,1.66,610.835,"May 24, 22",0.0166
653,2022-05-23,609.73,615.37,599.84,611.51,568.19,918600,918600,1.78,0.29193,609.1125,"May 23, 22",0.0029193
654,2022-05-20,596.85,607.18,587.15,600.44,557.91,1200898,1200898,3.59,0.60149,597.905,"May 20, 22",0.0060149
655,2022-05-19,585.5,599.37,582.58,593.08,551.07,1301119,1301119,7.58,1.29,590.1325,"May 19, 22",0.0129
656,2022-05-18,604.89,606.4,587.41,591.86,549.93,967339,967339,-13.03,-2.15,597.64,"May 18, 22",-0.0215
657,2022-05-17,615.71,625.37,598.35,611.72,568.39,1564526,1564526,-3.99,-0.64803,612.7875,"May 17, 22",-0.0064803
658,2022-05-16,600.0,605.16,583.05,598.6,556.2,2287305,2287305,-1.4,-0.23333,596.7025,"May 16, 22",-0.0023333
659,2022-05-13,606.67,623.4,603.09,615.33,571.74,1684498,1684498,8.66,1.43,612.1225,"May 13, 22",0.0143
660,2022-05-12,593.0,604.84,586.05,600.4,557.87,1117609,1117609,7.4,1.25,596.0725,"May 12, 22",0.0125
661,2022-05-11,604.76,621.39,599.64,600.35,557.82,1170655,1170655,-4.41,-0.72921,606.535,"May 11, 22",-0.0072921
662,2022-05-10,615.5,625.27,595.83,610.23,567.0,1179800,1179800,-5.27,-0.85621,611.7075,"May 10, 22",-0.0085621
663,2022-05-09,616.72,624.35,603.44,605.56,562.66,1079546,1079546,-11.16,-1.81,612.5175,"May 09, 22",-0.0181
664,2022-05-06,631.3,637.1,616.96,628.62,584.09,725798,725798,-2.68,-0.42452,628.495,"May 06, 22",-0.0042452
665,2022-05-05,651.29,656.9,626.63,633.81,588.91,889551,889551,-17.48,-2.68,642.1575,"May 05, 22",-0.0268
666,2022-05-04,632.32,666.49,630.0,665.23,618.11,1038233,1038233,32.91,5.2,648.51,"May 04, 22",0.052
667,2022-05-03,630.51,641.7,625.16,631.06,586.36,887303,887303,0.55,0.08723097,632.1075,"May 03, 22",0.0008723097
668,2022-05-02,629.71,630.75,610.0,624.8,580.54,1537163,1537163,-4.91,-0.77972,623.815,"May 02, 22",-0.0077972
669,2022-04-29,649.04,651.28,623.22,624.68,580.43,1011737,1011737,-24.36,-3.75,637.055,"April 29, 22",-0.0375
670,2022-04-28,650.0,654.4,639.32,650.97,604.86,1127308,1127308,0.97,0.14923,648.6725,"April 28, 22",0.0014923
671,2022-04-27,646.14,655.55,641.76,643.02,597.47,631813,631813,-3.12,-0.48287,646.6175,"April 27, 22",-0.0048287
672,2022-04-26,662.66,668.83,646.86,647.05,601.22,806216,806216,-15.61,-2.36,656.35,"April 26, 22",-0.0236
673,2022-04-25,660.3,669.08,648.0,668.28,620.94,1138248,1138248,7.98,1.21,661.415,"April 25, 22",0.0121
674,2022-04-22,681.0,683.82,662.53,662.94,615.98,797248,797248,-18.06,-2.65,672.5725,"April 22, 22",-0.0265
675,2022-04-21,708.97,709.1,679.67,681.46,633.19,804900,804900,-27.51,-3.88,694.8,"April 21, 22",-0.0388
676,2022-04-20,707.71,710.79,697.53,699.0,649.49,928200,928200,-8.71,-1.23,703.7575,"April 20, 22",-0.0123
677,2022-04-19,681.5,704.66,681.5,701.57,651.87,998277,998277,20.07,2.94,692.3075,"April 19, 22",0.0294
